review_id,platform,reviewer_id,product_id,product_name,review_text,rating,category,timestamp,has_usable_text,clean_text,reviewer_id_pseudo,review_datetime,review_year,review_month,review_date
KONGA_3576858_086,Konga,1033669,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,very good,4,Fashion,2023-03-18 15:11:59,True,very good,USER_0071,2023-03-18 15:11:59,2023,3,2023-03-18
KONGA_3576858_087,Konga,1037142,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Fairly good product,3,Fashion,2017-09-18 08:06:24,True,fairly good product,USER_0072,2017-09-18 08:06:24,2017,9,2017-09-18
KONGA_3576858_088,Konga,1040980,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Receivec intact,4,Fashion,2024-11-02 13:11:37,True,receivec intact,USER_0073,2024-11-02 13:11:37,2024,11,2024-11-02
KONGA_3576858_089,Konga,1061611,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good nylon,5,Fashion,2022-07-10 23:33:36,True,good nylon,USER_0074,2022-07-10 23:33:36,2022,7,2022-07-10
KONGA_3576858_090,Konga,1061611,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good one,5,Fashion,2024-11-04 11:38:38,True,good one,USER_0074,2024-11-04 11:38:38,2024,11,2024-11-04
KONGA_3576858_091,Konga,1061611,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,4,Fashion,2022-08-28 07:54:57,True,ok,USER_0074,2022-08-28 07:54:57,2022,8,2022-08-28
KONGA_3576858_092,Konga,1061611,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,affordable,4,Fashion,2022-08-28 07:55:13,True,affordable,USER_0074,2022-08-28 07:55:13,2022,8,2022-08-28
KONGA_3576858_093,Konga,1061611,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,4,Fashion,2022-08-28 07:54:43,True,good,USER_0074,2022-08-28 07:54:43,2022,8,2022-08-28
KONGA_3576858_094,Konga,1061611,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,nice,4,Fashion,2022-08-28 07:55:29,True,nice,USER_0074,2022-08-28 07:55:29,2022,8,2022-08-28
KONGA_3576858_095,Konga,1069384,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good product ,5,Fashion,2022-08-06 08:53:41,True,good product,USER_0075,2022-08-06 08:53:41,2022,8,2022-08-06
KONGA_3576858_096,Konga,1069384,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Useful,4,Fashion,2022-08-12 15:53:08,True,useful,USER_0075,2022-08-12 15:53:08,2022,8,2022-08-12
KONGA_3576858_097,Konga,1094091,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,,5,Fashion,2017-10-30 08:37:54,False,,USER_0076,2017-10-30 08:37:54,2017,10,2017-10-30
KONGA_3576858_098,Konga,1109202,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,,5,Fashion,2017-10-08 07:13:23,False,,USER_0077,2017-10-08 07:13:23,2017,10,2017-10-08
KONGA_3576858_099,Konga,1133170,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,I am happy with the product. ,5,Fashion,2021-09-28 15:13:19,True,i am happy with the product.,USER_0078,2021-09-28 15:13:19,2021,9,2021-09-28
KONGA_3576858_100,Konga,1136605,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,,4,Fashion,2017-09-20 06:00:38,False,,USER_0079,2017-09-20 06:00:38,2017,9,2017-09-20
KONGA_3576858_101,Konga,1157375,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,5,Fashion,2022-05-20 19:30:34,True,good,USER_0080,2022-05-20 19:30:34,2022,5,2022-05-20
KONGA_3576858_102,Konga,1163947,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,This Product is Awesome,5,Fashion,2017-09-12 00:57:14,True,this product is awesome,USER_0081,2017-09-12 00:57:14,2017,9,2017-09-12
KONGA_3576858_103,Konga,1167960,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Great ,4,Fashion,2024-09-25 14:45:03,True,great,USER_0082,2024-09-25 14:45:03,2024,9,2024-09-25
KONGA_3576858_104,Konga,1177051,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,nice,5,Fashion,2022-07-28 16:17:39,True,nice,USER_0083,2022-07-28 16:17:39,2022,7,2022-07-28
KONGA_3576858_105,Konga,1177051,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good and affordable,5,Fashion,2022-08-20 09:01:51,True,good and affordable,USER_0083,2022-08-20 09:01:51,2022,8,2022-08-20
KONGA_3576858_106,Konga,1186393,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2024-11-18 15:13:33,True,good,USER_0084,2024-11-18 15:13:33,2024,11,2024-11-18
KONGA_3576858_107,Konga,1190196,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2022-10-27 12:42:43,True,good,USER_0085,2022-10-27 12:42:43,2022,10,2022-10-27
KONGA_3576858_108,Konga,1190196,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2022-05-07 06:28:02,True,good,USER_0085,2022-05-07 06:28:02,2022,5,2022-05-07
KONGA_3576858_109,Konga,1190196,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2021-05-23 23:11:04,True,good,USER_0085,2021-05-23 23:11:04,2021,5,2021-05-23
KONGA_3576858_110,Konga,1190196,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,4,Fashion,2022-12-01 01:47:05,True,ok,USER_0085,2022-12-01 01:47:05,2022,12,2022-12-01
KONGA_3576858_111,Konga,1190196,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2022-06-24 03:04:27,True,good,USER_0085,2022-06-24 03:04:27,2022,6,2022-06-24
KONGA_3576858_112,Konga,1190196,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2022-06-24 03:05:03,True,good,USER_0085,2022-06-24 03:05:03,2022,6,2022-06-24
KONGA_3576858_113,Konga,1190196,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2022-10-27 12:43:17,True,good,USER_0085,2022-10-27 12:43:17,2022,10,2022-10-27
KONGA_3576858_114,Konga,1193083,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Excellent!! ,4,Fashion,2024-08-16 16:21:18,True,excellent!!,USER_0086,2024-08-16 16:21:18,2024,8,2024-08-16
KONGA_3576858_115,Konga,1208943,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2022-08-22 16:57:26,True,good,USER_0087,2022-08-22 16:57:26,2022,8,2022-08-22
KONGA_3576858_116,Konga,1208943,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2024-11-04 11:41:48,True,good,USER_0087,2024-11-04 11:41:48,2024,11,2024-11-04
KONGA_3576858_117,Konga,1223210,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,YES I AM HAPPY WITH YHE NEW ORDER THANK YOU VERY MUCH KONGA.,5,Fashion,2017-09-18 10:39:26,True,yes i am happy with yhe new order thank you very much konga.,USER_0088,2017-09-18 10:39:26,2017,9,2017-09-18
KONGA_3576858_118,Konga,1271270,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,"Good quality, fast delivery ",5,Fashion,2022-07-10 06:35:15,True,"good quality, fast delivery",USER_0089,2022-07-10 06:35:15,2022,7,2022-07-10
KONGA_3576858_119,Konga,1338888,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good deal ,5,Fashion,2023-01-10 04:16:06,True,good deal,USER_0090,2023-01-10 04:16:06,2023,1,2023-01-10
KONGA_3576858_120,Konga,1345179,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice job,4,Fashion,2023-06-18 20:22:30,True,nice job,USER_0091,2023-06-18 20:22:30,2023,6,2023-06-18
KONGA_3576858_121,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok,4,Fashion,2025-01-14 06:38:17,True,ok,USER_0092,2025-01-14 06:38:17,2025,1,2025-01-14
KONGA_3576858_122,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok,3,Fashion,2025-01-14 06:38:44,True,ok,USER_0092,2025-01-14 06:38:44,2025,1,2025-01-14
KONGA_3576858_123,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2022-03-11 11:40:53,True,ok,USER_0092,2022-03-11 11:40:53,2022,3,2022-03-11
KONGA_3576858_124,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,4,Fashion,2025-01-14 06:38:03,True,good,USER_0092,2025-01-14 06:38:03,2025,1,2025-01-14
KONGA_3576858_125,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2022-03-11 11:38:46,True,ok,USER_0092,2022-03-11 11:38:46,2022,3,2022-03-11
KONGA_3576858_126,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2023-04-20 13:47:46,True,ok,USER_0092,2023-04-20 13:47:46,2023,4,2023-04-20
KONGA_3576858_127,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,4,Fashion,2023-04-20 13:01:34,True,ok,USER_0092,2023-04-20 13:01:34,2023,4,2023-04-20
KONGA_3576858_128,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2023-04-20 13:41:52,True,ok,USER_0092,2023-04-20 13:41:52,2023,4,2023-04-20
KONGA_3576858_129,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2022-11-27 20:18:39,True,ok,USER_0092,2022-11-27 20:18:39,2022,11,2022-11-27
KONGA_3576858_130,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2023-09-18 12:18:30,True,good,USER_0092,2023-09-18 12:18:30,2023,9,2023-09-18
KONGA_3576858_131,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,3,Fashion,2024-09-03 12:44:24,True,ok,USER_0092,2024-09-03 12:44:24,2024,9,2024-09-03
KONGA_3576858_132,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2022-11-27 20:20:01,True,ok,USER_0092,2022-11-27 20:20:01,2022,11,2022-11-27
KONGA_3576858_133,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2022-03-11 11:40:33,True,ok,USER_0092,2022-03-11 11:40:33,2022,3,2022-03-11
KONGA_3576858_134,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2022-03-11 11:38:19,True,ok,USER_0092,2022-03-11 11:38:19,2022,3,2022-03-11
KONGA_3576858_135,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok,4,Fashion,2024-08-02 21:08:23,True,ok,USER_0092,2024-08-02 21:08:23,2024,8,2024-08-02
KONGA_3576858_136,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2023-09-18 12:15:30,True,good,USER_0092,2023-09-18 12:15:30,2023,9,2023-09-18
KONGA_3576858_137,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok,4,Fashion,2025-01-14 06:37:33,True,ok,USER_0092,2025-01-14 06:37:33,2025,1,2025-01-14
KONGA_3576858_138,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice ,3,Fashion,2024-11-02 15:07:26,True,nice,USER_0092,2024-11-02 15:07:26,2024,11,2024-11-02
KONGA_3576858_139,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok,4,Fashion,2024-08-02 21:06:48,True,ok,USER_0092,2024-08-02 21:06:48,2024,8,2024-08-02
KONGA_3576858_140,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,thanks,5,Fashion,2024-09-03 12:42:39,True,thanks,USER_0092,2024-09-03 12:42:39,2024,9,2024-09-03
KONGA_3576858_141,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok,4,Fashion,2025-01-14 06:38:31,True,ok,USER_0092,2025-01-14 06:38:31,2025,1,2025-01-14
KONGA_3576858_142,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok,4,Fashion,2024-03-18 04:25:34,True,ok,USER_0092,2024-03-18 04:25:34,2024,3,2024-03-18
KONGA_3576858_143,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2023-09-18 12:17:34,True,good,USER_0092,2023-09-18 12:17:34,2023,9,2023-09-18
KONGA_3576858_144,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2023-04-20 13:20:23,True,ok,USER_0092,2023-04-20 13:20:23,2023,4,2023-04-20
KONGA_3576858_145,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2023-09-18 12:14:58,True,good,USER_0092,2023-09-18 12:14:58,2023,9,2023-09-18
KONGA_3576858_146,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok,4,Fashion,2024-08-02 21:07:48,True,ok,USER_0092,2024-08-02 21:07:48,2024,8,2024-08-02
KONGA_3576858_147,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2023-04-20 13:27:45,True,ok,USER_0092,2023-04-20 13:27:45,2023,4,2023-04-20
KONGA_3576858_148,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,4,Fashion,2024-04-29 10:12:06,True,good,USER_0092,2024-04-29 10:12:06,2024,4,2024-04-29
KONGA_3576858_149,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2023-09-18 12:17:09,True,good,USER_0092,2023-09-18 12:17:09,2023,9,2023-09-18
KONGA_3576858_150,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,4,Fashion,2023-04-20 13:22:15,True,ok,USER_0092,2023-04-20 13:22:15,2023,4,2023-04-20
KONGA_3576858_151,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2023-04-20 13:42:52,True,ok,USER_0092,2023-04-20 13:42:52,2023,4,2023-04-20
KONGA_3576858_152,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok,4,Fashion,2024-03-18 04:26:04,True,ok,USER_0092,2024-03-18 04:26:04,2024,3,2024-03-18
KONGA_3576858_153,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,4,Fashion,2024-11-02 15:08:08,True,good,USER_0092,2024-11-02 15:08:08,2024,11,2024-11-02
KONGA_3576858_154,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,4,Fashion,2022-11-27 20:16:36,True,ok,USER_0092,2022-11-27 20:16:36,2022,11,2022-11-27
KONGA_3576858_155,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok,4,Fashion,2024-08-02 21:07:30,True,ok,USER_0092,2024-08-02 21:07:30,2024,8,2024-08-02
KONGA_3576858_156,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,4,Fashion,2023-04-20 12:55:03,True,ok,USER_0092,2023-04-20 12:55:03,2023,4,2023-04-20
KONGA_3576858_157,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2022-03-11 11:31:34,True,ok,USER_0092,2022-03-11 11:31:34,2022,3,2022-03-11
KONGA_3576858_158,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2023-04-20 13:04:41,True,ok,USER_0092,2023-04-20 13:04:41,2023,4,2023-04-20
KONGA_3576858_159,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2022-03-11 11:36:40,True,ok,USER_0092,2022-03-11 11:36:40,2022,3,2022-03-11
KONGA_3576858_160,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2023-04-20 13:51:43,True,ok,USER_0092,2023-04-20 13:51:43,2023,4,2023-04-20
KONGA_3576858_161,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,4,Fashion,2023-04-20 13:39:41,True,ok,USER_0092,2023-04-20 13:39:41,2023,4,2023-04-20
KONGA_3576858_162,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2022-03-11 11:36:59,True,ok,USER_0092,2022-03-11 11:36:59,2022,3,2022-03-11
KONGA_3576858_163,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,4,Fashion,2023-04-20 13:34:01,True,ok,USER_0092,2023-04-20 13:34:01,2023,4,2023-04-20
KONGA_3576858_164,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2023-09-18 12:14:19,True,good,USER_0092,2023-09-18 12:14:19,2023,9,2023-09-18
KONGA_3576858_165,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2023-09-18 12:10:36,True,good,USER_0092,2023-09-18 12:10:36,2023,9,2023-09-18
KONGA_3576858_166,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2022-03-11 11:31:19,True,ok,USER_0092,2022-03-11 11:31:19,2022,3,2022-03-11
KONGA_3576858_167,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2022-03-11 11:37:17,True,ok,USER_0092,2022-03-11 11:37:17,2022,3,2022-03-11
KONGA_3576858_168,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,4,Fashion,2024-11-02 15:11:09,True,good,USER_0092,2024-11-02 15:11:09,2024,11,2024-11-02
KONGA_3576858_169,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2022-03-11 10:54:57,True,ok,USER_0092,2022-03-11 10:54:57,2022,3,2022-03-11
KONGA_3576858_170,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2023-04-20 13:06:12,True,ok,USER_0092,2023-04-20 13:06:12,2023,4,2023-04-20
KONGA_3576858_171,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2023-04-20 13:40:11,True,ok,USER_0092,2023-04-20 13:40:11,2023,4,2023-04-20
KONGA_3576858_172,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2023-04-20 13:26:52,True,ok,USER_0092,2023-04-20 13:26:52,2023,4,2023-04-20
KONGA_3576858_173,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2022-03-11 11:32:40,True,ok,USER_0092,2022-03-11 11:32:40,2022,3,2022-03-11
KONGA_3576858_174,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2023-09-18 12:18:03,True,good,USER_0092,2023-09-18 12:18:03,2023,9,2023-09-18
KONGA_3576858_175,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,4,Fashion,2024-04-29 10:12:29,True,good,USER_0092,2024-04-29 10:12:29,2024,4,2024-04-29
KONGA_3576858_176,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2023-04-20 13:49:15,True,ok,USER_0092,2023-04-20 13:49:15,2023,4,2023-04-20
KONGA_3576858_177,Konga,1363720,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok,4,Fashion,2024-03-18 04:25:16,True,ok,USER_0092,2024-03-18 04:25:16,2024,3,2024-03-18
KONGA_3576858_178,Konga,1377113,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Awesome ,5,Fashion,2026-06-29 11:48:44,True,awesome,USER_0093,2026-06-29 11:48:44,2026,6,2026-06-29
KONGA_3576858_179,Konga,1382377,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,4,Fashion,2024-12-20 13:05:29,True,good,USER_0094,2024-12-20 13:05:29,2024,12,2024-12-20
KONGA_3576858_180,Konga,1384162,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,,4,Fashion,2017-09-15 11:08:02,False,,USER_0095,2017-09-15 11:08:02,2017,9,2017-09-15
KONGA_3576858_181,Konga,1399982,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok,5,Fashion,2017-09-17 18:10:48,True,ok,USER_0096,2017-09-17 18:10:48,2017,9,2017-09-17
KONGA_3576858_182,Konga,1417263,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good size,5,Fashion,2022-11-17 03:46:43,True,good size,USER_0097,2022-11-17 03:46:43,2022,11,2022-11-17
KONGA_3576858_183,Konga,1430338,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,4,Fashion,2022-04-08 11:48:18,True,good,USER_0098,2022-04-08 11:48:18,2022,4,2022-04-08
KONGA_3576858_184,Konga,1453073,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok,3,Fashion,2024-10-11 02:26:20,True,ok,USER_0099,2024-10-11 02:26:20,2024,10,2024-10-11
KONGA_3576858_185,Konga,1458799,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,awesome product,5,Fashion,2022-07-30 22:47:09,True,awesome product,USER_0100,2022-07-30 22:47:09,2022,7,2022-07-30
KONGA_3576858_186,Konga,1473365,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,4,Fashion,2022-11-24 22:28:06,True,good,USER_0101,2022-11-24 22:28:06,2022,11,2022-11-24
KONGA_3576858_187,Konga,1473365,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Fast delivery ,4,Fashion,2024-09-02 17:59:00,True,fast delivery,USER_0101,2024-09-02 17:59:00,2024,9,2024-09-02
KONGA_3576858_188,Konga,1473365,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,nice,5,Fashion,2026-01-25 17:16:07,True,nice,USER_0101,2026-01-25 17:16:07,2026,1,2026-01-25
KONGA_3576858_189,Konga,1473365,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,4,Fashion,2025-10-04 19:25:20,True,good,USER_0101,2025-10-04 19:25:20,2025,10,2025-10-04
KONGA_3576858_190,Konga,1473365,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Timely delivery ,4,Fashion,2024-06-25 04:22:22,True,timely delivery,USER_0101,2024-06-25 04:22:22,2024,6,2024-06-25
KONGA_3576858_191,Konga,1473365,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,The delivery guy was good ,5,Fashion,2024-03-26 05:06:24,True,the delivery guy was good,USER_0101,2024-03-26 05:06:24,2024,3,2024-03-26
KONGA_3576858_192,Konga,1473365,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok ,4,Fashion,2024-06-25 04:22:55,True,ok,USER_0101,2024-06-25 04:22:55,2024,6,2024-06-25
KONGA_3576858_193,Konga,1473365,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Durable product ,5,Fashion,2022-11-24 22:29:47,True,durable product,USER_0101,2022-11-24 22:29:47,2022,11,2022-11-24
KONGA_3576858_194,Konga,1473365,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice ,4,Fashion,2024-06-25 04:22:40,True,nice,USER_0101,2024-06-25 04:22:40,2024,6,2024-06-25
KONGA_3576858_195,Konga,1473365,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok,3,Fashion,2023-07-23 16:57:06,True,ok,USER_0101,2023-07-23 16:57:06,2023,7,2023-07-23
KONGA_3576858_196,Konga,1473365,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice ,3,Fashion,2023-11-22 08:10:46,True,nice,USER_0101,2023-11-22 08:10:46,2023,11,2023-11-22
KONGA_3576858_197,Konga,1473365,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok,4,Fashion,2024-06-25 04:23:12,True,ok,USER_0101,2024-06-25 04:23:12,2024,6,2024-06-25
KONGA_3576858_198,Konga,1473365,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok ,4,Fashion,2024-06-25 04:23:26,True,ok,USER_0101,2024-06-25 04:23:26,2024,6,2024-06-25
KONGA_3576858_199,Konga,1473365,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok ,4,Fashion,2023-07-23 16:58:09,True,ok,USER_0101,2023-07-23 16:58:09,2023,7,2023-07-23
KONGA_3576858_200,Konga,1473365,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Excellent ,5,Fashion,2022-11-24 22:29:28,True,excellent,USER_0101,2022-11-24 22:29:28,2022,11,2022-11-24
KONGA_3576858_201,Konga,1473365,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok ,3,Fashion,2023-07-23 16:57:35,True,ok,USER_0101,2023-07-23 16:57:35,2023,7,2023-07-23
KONGA_3576858_202,Konga,1473365,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,The delivery guy did a great job ,5,Fashion,2022-11-24 22:29:14,True,the delivery guy did a great job,USER_0101,2022-11-24 22:29:14,2022,11,2022-11-24
KONGA_3576858_203,Konga,1473365,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice ,5,Fashion,2023-11-22 08:09:26,True,nice,USER_0101,2023-11-22 08:09:26,2023,11,2023-11-22
KONGA_3576858_204,Konga,1494701,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice and quality product,5,Fashion,2017-10-22 08:51:24,True,nice and quality product,USER_0102,2017-10-22 08:51:24,2017,10,2017-10-22
