review_id,product_name,price,total_ratings,avg_rating,rating,review_title,review_text,review_date,product_link,category,platform,reviewer_id,product_id
JUMIA_000402,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,beautiful,I love it,2024-09-19,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00354,PRODUCT_5a010aff7ea3
JUMIA_000403,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,GOOD,Made my face smooth just after few days... I love love love it,2024-09-18,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00355,PRODUCT_5a010aff7ea3
JUMIA_000404,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,1,Make it worth buying,Since I started using this product for about 2-3 months their has not been any changes or improvements.,2024-09-18,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00356,PRODUCT_5a010aff7ea3
JUMIA_000405,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,I love it ????,It’s works perfectly fine,2024-09-18,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00357,PRODUCT_5a010aff7ea3
JUMIA_000406,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,okey,It's ok,2024-09-17,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00358,PRODUCT_5a010aff7ea3
JUMIA_000407,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,Love it,"This js by far the best serum I've used, it cleared my spots within few days of use. I'm definitely buying more..",2024-09-11,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00359,PRODUCT_5a010aff7ea3
JUMIA_000408,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,good,good,2024-09-02,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00360,PRODUCT_5a010aff7ea3
JUMIA_000409,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,I like it,Original product.,2024-08-30,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00361,PRODUCT_5a010aff7ea3
JUMIA_000410,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,4,I love it,Perfect,2024-08-29,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00195,PRODUCT_5a010aff7ea3
JUMIA_000411,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,Good,Really nice,2024-08-29,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00362,PRODUCT_5a010aff7ea3
JUMIA_000412,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,I like it.,It works,2024-08-28,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00363,PRODUCT_5a010aff7ea3
JUMIA_000413,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,4,Good,Been okay,2024-08-28,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00364,PRODUCT_5a010aff7ea3
JUMIA_000414,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,1,Terrible product,It caused rashes on my face,2024-08-27,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00365,PRODUCT_5a010aff7ea3
JUMIA_000415,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,4,Great!,I love that it comes sealed,2024-08-24,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00366,PRODUCT_5a010aff7ea3
JUMIA_000416,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,Great,"I love the feeling on my face, so smooth",2024-08-23,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00367,PRODUCT_5a010aff7ea3
JUMIA_000417,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,Very effective,Very nice,2024-08-21,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00368,PRODUCT_5a010aff7ea3
JUMIA_000418,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,3,Mixed feelings,Just dere..not impressed tho maybe my skin don’t care,2024-08-20,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00369,PRODUCT_5a010aff7ea3
JUMIA_000419,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,Scent,it smells good and it works perfectly for my skin,2024-08-20,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00370,PRODUCT_5a010aff7ea3
JUMIA_000420,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,1,indifferent,Gave me rashes after the 3rd application..I stopped,2024-08-19,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00371,PRODUCT_5a010aff7ea3
JUMIA_000421,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,She loves it,Makes her face smoother,2024-08-19,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00372,PRODUCT_5a010aff7ea3
JUMIA_000422,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,4,Good,Improve on the quality,2024-08-14,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00373,PRODUCT_5a010aff7ea3
JUMIA_000423,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,It’s nice,Moisturises the face well,2024-08-14,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00374,PRODUCT_5a010aff7ea3
JUMIA_000424,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,Like it,Feels smooth on face and adds glow,2024-08-14,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00375,PRODUCT_5a010aff7ea3
JUMIA_000425,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,great,it's exactlyyy as ordered and it's quite affordable. I'm positive it will be an effective skincare product.,2024-08-13,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00376,PRODUCT_5a010aff7ea3
JUMIA_000426,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,4,Good,Nice serum,2024-08-12,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00377,PRODUCT_5a010aff7ea3
JUMIA_000427,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,3,It’s cool,"Just started using it, it’s cool for now",2024-08-12,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00378,PRODUCT_5a010aff7ea3
JUMIA_000428,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,I like it,Excellent,2024-08-10,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00184,PRODUCT_5a010aff7ea3
JUMIA_000429,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,I like it,Very good quality product,2024-08-09,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00297,PRODUCT_5a010aff7ea3
JUMIA_000430,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,4,Good,Got mine yesterday though it's smaller than expected. I pray it works for me,2024-08-09,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00379,PRODUCT_5a010aff7ea3
JUMIA_000431,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,Nice,It gets absorbed quickly.,2024-08-07,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00380,PRODUCT_5a010aff7ea3
JUMIA_000432,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,Like it,"Getting results already, in just 4days of using it",2024-08-07,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00381,PRODUCT_5a010aff7ea3
JUMIA_000433,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,impressive,I love it,2024-08-06,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00382,PRODUCT_5a010aff7ea3
JUMIA_000434,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,It’s a good product,It’s very good,2024-08-06,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00383,PRODUCT_5a010aff7ea3
JUMIA_000435,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,3,okay i guess,Yet to see any changes on my face..,2024-08-05,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00192,PRODUCT_5a010aff7ea3
JUMIA_000436,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,1,Roshun face serum,Very bad and cause rashes on my face and made my face very dark i have stopped using it,2024-08-02,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00384,PRODUCT_5a010aff7ea3
JUMIA_000437,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,the product is very good.,It smoothens my face,2024-07-31,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00153,PRODUCT_5a010aff7ea3
JUMIA_000438,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,3,Great,It work for my wife,2024-07-29,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00385,PRODUCT_5a010aff7ea3
JUMIA_000439,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,dope,Very Effective Lad,2024-07-26,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00386,PRODUCT_5a010aff7ea3
JUMIA_000440,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,I like it,Nice product I recommend,2024-07-25,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00136,PRODUCT_5a010aff7ea3
JUMIA_000441,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,it cool,"This is my first time and am sure I am going for another one when I run out of this , it makes my face softer and smoother than before",2024-07-25,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00387,PRODUCT_5a010aff7ea3
JUMIA_000442,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,Good,Good,2024-07-25,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00388,PRODUCT_5a010aff7ea3
JUMIA_000443,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,Great,Love it,2024-07-25,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00283,PRODUCT_5a010aff7ea3
JUMIA_000444,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,4,is good,This is my 3rd buy,2024-07-24,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00389,PRODUCT_5a010aff7ea3
JUMIA_000445,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,Nice,It has salvaged my face from the pimples that attacked it so it's worth the buy,2024-07-23,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00390,PRODUCT_5a010aff7ea3
JUMIA_000446,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,very nice,Try it,2024-07-22,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00036,PRODUCT_5a010aff7ea3
JUMIA_000447,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,4,Nice one,Good product,2024-07-22,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00391,PRODUCT_5a010aff7ea3
JUMIA_000448,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,4,I love the smell,The smell is nice and it's brightening my skin,2024-07-22,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00235,PRODUCT_5a010aff7ea3
JUMIA_000449,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,4,Vitamin C serum,The product is good. It actually my first time of using it and I’m already seeing the result ????????,2024-07-22,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00392,PRODUCT_5a010aff7ea3
JUMIA_000450,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,same as the picture,"It has a nice fragrance, just started using it...",2024-07-22,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00060,PRODUCT_5a010aff7ea3
JUMIA_000451,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,I like it,It’s a nice product,2024-07-22,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00393,PRODUCT_5a010aff7ea3
JUMIA_000452,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,very effective,I love the product,2024-07-22,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00394,PRODUCT_5a010aff7ea3
JUMIA_000453,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,3,"Welllll,",No significant result yet. It’s just there!,2024-07-22,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00097,PRODUCT_5a010aff7ea3
JUMIA_000454,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,4,I like it,Very good product i didn't use it dat much but my nice dat make use of it makes her face to glow,2024-07-19,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00395,PRODUCT_5a010aff7ea3
JUMIA_000455,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,GOOD,Nice. Love it,2024-07-19,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00396,PRODUCT_5a010aff7ea3
JUMIA_000456,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,very infective,It works perfectly,2024-07-18,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00397,PRODUCT_5a010aff7ea3
JUMIA_000457,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,4,Not fake,Exactly as seen,2024-07-18,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00398,PRODUCT_5a010aff7ea3
JUMIA_000458,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,The best Vitamin C serum,This serum gives my face that shiny glow and it’s also very thick I love love it so much I got two bottles will still order more,2024-07-17,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00399,PRODUCT_5a010aff7ea3
JUMIA_000459,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,Great,Exactly as seen,2024-07-17,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00400,PRODUCT_5a010aff7ea3
JUMIA_000460,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,4,very nice,It's so smooth and silky Very nice ????,2024-07-17,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00401,PRODUCT_5a010aff7ea3
JUMIA_000461,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,Orginal,Just what I needed,2024-07-15,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00402,PRODUCT_5a010aff7ea3
JUMIA_000462,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,Like,It's Good,2024-07-15,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00403,PRODUCT_5a010aff7ea3
JUMIA_000463,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,1,Not good for me,It causes pimples on my face,2024-07-15,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00404,PRODUCT_5a010aff7ea3
JUMIA_000464,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,Great,This is actually my 2nd bottle and I love it,2024-07-15,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00405,PRODUCT_5a010aff7ea3
JUMIA_000465,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,Amazing Product,I'm surely buying again,2024-07-12,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00406,PRODUCT_5a010aff7ea3
JUMIA_000466,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,nice,Love it,2024-07-11,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00407,PRODUCT_5a010aff7ea3
JUMIA_000467,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,4,I like it,On my second bottle. Very nice,2024-07-11,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00408,PRODUCT_5a010aff7ea3
JUMIA_000468,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,1,doesn't work,Doesn't work,2024-07-10,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00409,PRODUCT_5a010aff7ea3
JUMIA_000469,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,nice,Good for it's price,2024-07-10,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00410,PRODUCT_5a010aff7ea3
JUMIA_000470,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,quality,Same quality as the ones I used to buy,2024-07-08,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00021,PRODUCT_5a010aff7ea3
JUMIA_000471,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,4,Dr Roushun VitaminC Serum,"This serum is very Effective! It's a good pair with a good face cream, within 2weeks of using I can see how smooth and clear my face is. Will buy more",2024-07-04,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00411,PRODUCT_5a010aff7ea3
JUMIA_000472,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,thumbs up!,My best yet,2024-07-03,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00412,PRODUCT_5a010aff7ea3
JUMIA_000473,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,3,Good feelings,"It feels good on the skin, I've been using for 3 weeks no result yet. Maybe I need to use more of it.",2024-07-03,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00413,PRODUCT_5a010aff7ea3
JUMIA_000474,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,Good product,But it takes time to see improvement. And don't recommend for sensitive skin,2024-07-02,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00213,PRODUCT_5a010aff7ea3
JUMIA_000475,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,It’s very good on my skin will purchase again,It’s amazing,2024-07-01,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00414,PRODUCT_5a010aff7ea3
JUMIA_000476,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,Better,It’s original,2024-07-01,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00415,PRODUCT_5a010aff7ea3
JUMIA_000477,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,4,Great!!!,Amazing serum!!!,2024-07-01,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00416,PRODUCT_5a010aff7ea3
JUMIA_000478,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,4,Great,Hoping it gives me a result before it finish,2024-06-28,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00417,PRODUCT_5a010aff7ea3
JUMIA_000479,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,????????,"It's ???? perfect, it works too",2024-06-28,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00418,PRODUCT_5a010aff7ea3
JUMIA_000480,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,Good,Good quality. I liked it,2024-06-25,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00419,PRODUCT_5a010aff7ea3
JUMIA_000481,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,4,Cool,Love it,2024-06-24,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00420,PRODUCT_5a010aff7ea3
JUMIA_000482,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,It's good,My mum love it,2024-06-23,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00153,PRODUCT_5a010aff7ea3
JUMIA_000483,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,smells nice,"So good and dry at once, makes the face smooth and soft",2024-06-21,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00421,PRODUCT_5a010aff7ea3
JUMIA_000484,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,4,very nice,Love it,2024-06-10,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00356,PRODUCT_5a010aff7ea3
JUMIA_000485,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,4,i love it,It fine,2024-06-10,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00422,PRODUCT_5a010aff7ea3
JUMIA_000486,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,Good,So nice,2024-06-04,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00423,PRODUCT_5a010aff7ea3
JUMIA_000487,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,4,Vitamin C serum,Perfect as advertised,2024-06-04,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00424,PRODUCT_5a010aff7ea3
JUMIA_000488,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,nice sell,Good,2024-05-31,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00425,PRODUCT_5a010aff7ea3
JUMIA_000489,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,the smell,It smells nice and the fact that is not oily on my skin,2024-05-31,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00426,PRODUCT_5a010aff7ea3
JUMIA_000490,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,roushun vit c,I love it so much. The first vitamin c serum that works perfectly for my face. I am now on my second bottle.,2024-05-29,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00427,PRODUCT_5a010aff7ea3
JUMIA_000491,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,2170,4245,3.7,5,great,Fine product,2024-05-29,https://www.jumia.com.ng/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html,Skincare,Jumia,USER_00428,PRODUCT_5a010aff7ea3
